fecha,idsalaUsada,hora,IdpeliculaProyectada,"precio boleto",boletosVendios
02/12/2024,14,"09:00:00 a. m.",83,38.37,1
02/12/2024,13,"04:00:00 a. m.",48,47.98,136
02/12/2024,3,"11:00:00 a. m.",19,72.86,96
02/12/2024,10,"05:00:00 a. m.",65,115.1,69
02/12/2024,4,"11:00:00 p. m.",18,76.51,89
03/12/2024,9,"02:00:00 p. m.",91,72.83,73
03/12/2024,11,"01:00:00 a. m.",23,106.28,97
03/12/2024,7,"11:00:00 a. m.",19,87.58,15
03/12/2024,8,"03:00:00 a. m.",63,78.87,38
03/12/2024,5,"07:00:00 p. m.",53,57.52,193
03/12/2024,8,"03:00:00 p. m.",71,147.95,17
03/12/2024,6,"05:00:00 a. m.",52,126.2,74
04/12/2024,3,"10:00:00 a. m.",90,83.74,78
04/12/2024,3,"10:00:00 p. m.",17,109.11,135
04/12/2024,11,"09:00:00 p. m.",80,94.25,147
04/12/2024,9,"09:00:00 p. m.",72,76.32,73
04/12/2024,2,"05:00:00 p. m.",99,78.28,12
04/12/2024,15,"09:00:00 a. m.",71,77.6,56
04/12/2024,13,"04:00:00 a. m.",19,125.63,78
04/12/2024,5,"06:00:00 a. m.",75,95.32,65
05/12/2024,12,"09:00:00 p. m.",85,111.62,21
05/12/2024,6,"12:00:00 a. m.",20,119.34,35
05/12/2024,8,"10:00:00 p. m.",88,32.05,7
05/12/2024,15,"01:00:00 p. m.",22,88.83,99
05/12/2024,1,"12:00:00 p. m.",90,119.88,101
05/12/2024,10,"06:00:00 a. m.",91,42.8,3
05/12/2024,8,"03:00:00 p. m.",39,41.75,25
05/12/2024,2,"08:00:00 p. m.",69,45.97,64
05/12/2024,13,"04:00:00 a. m.",2,134.16,16
05/12/2024,11,"09:00:00 p. m.",66,124.22,103
05/12/2024,5,"07:00:00 a. m.",33,146.56,95
05/12/2024,6,"07:00:00 a. m.",1,113.18,59
05/12/2024,10,"11:00:00 p. m.",8,42.19,97
05/12/2024,4,"08:00:00 a. m.",86,115.18,81
05/12/2024,4,"01:00:00 a. m.",73,88.11,82
05/12/2024,8,"10:00:00 p. m.",65,140.7,17
05/12/2024,5,"09:00:00 a. m.",48,71.69,139
05/12/2024,9,"12:00:00 a. m.",51,78.27,31
05/12/2024,6,"04:00:00 p. m.",68,62.51,89
06/12/2024,14,"07:00:00 p. m.",53,120.44,23
06/12/2024,13,"05:00:00 a. m.",45,49.83,41
06/12/2024,10,"11:00:00 a. m.",58,76.25,75
06/12/2024,2,"10:00:00 a. m.",7,58.47,84
06/12/2024,13,"09:00:00 p. m.",81,32.07,147
06/12/2024,8,"01:00:00 a. m.",7,120.97,50
07/12/2024,6,"06:00:00 a. m.",10,119.33,161
07/12/2024,1,"08:00:00 a. m.",18,132.96,43
07/12/2024,14,"03:00:00 p. m.",29,123.13,24
07/12/2024,10,"08:00:00 a. m.",86,136.55,90
07/12/2024,10,"05:00:00 p. m.",66,127.62,94
07/12/2024,1,"10:00:00 a. m.",30,113.58,110
07/12/2024,11,"12:00:00 p. m.",86,148.99,76
07/12/2024,4,"10:00:00 a. m.",18,54.93,98
07/12/2024,4,"12:00:00 p. m.",78,40.99,59
07/12/2024,10,"06:00:00 a. m.",73,113.48,41
08/12/2024,1,"10:00:00 p. m.",75,49.34,172
08/12/2024,3,"07:00:00 p. m.",58,57.93,78
08/12/2024,13,"07:00:00 a. m.",55,145.19,165
08/12/2024,10,"08:00:00 p. m.",56,101.9,85
08/12/2024,11,"03:00:00 p. m.",38,70.08,97
08/12/2024,4,"12:00:00 p. m.",73,36.39,50
08/12/2024,13,"09:00:00 p. m.",43,130.93,158
08/12/2024,3,"04:00:00 a. m.",97,141.16,60
08/12/2024,7,"10:00:00 p. m.",21,112.62,194
09/12/2024,6,"08:00:00 a. m.",69,89.27,10
09/12/2024,2,"10:00:00 a. m.",38,103.43,58
09/12/2024,8,"10:00:00 a. m.",60,111.88,19
09/12/2024,2,"10:00:00 a. m.",96,87.09,43
09/12/2024,11,"07:00:00 p. m.",72,102.3,9
09/12/2024,7,"02:00:00 a. m.",83,95.67,159
10/12/2024,12,"11:00:00 a. m.",32,73.7,2
10/12/2024,14,"11:00:00 p. m.",64,98.93,16
10/12/2024,12,"08:00:00 p. m.",65,100.5,8
10/12/2024,12,"08:00:00 p. m.",88,98.43,48
10/12/2024,1,"03:00:00 p. m.",86,122.83,188
10/12/2024,13,"01:00:00 p. m.",68,106.92,114
10/12/2024,6,"04:00:00 a. m.",88,141.17,155
10/12/2024,10,"07:00:00 a. m.",14,124.12,88
10/12/2024,12,"08:00:00 p. m.",30,75.13,27
10/12/2024,5,"01:00:00 a. m.",77,45.28,155
10/12/2024,2,"09:00:00 p. m.",43,63.47,17
10/12/2024,6,"03:00:00 a. m.",69,93.98,13
11/12/2024,9,"07:00:00 a. m.",33,38.96,96
11/12/2024,8,"10:00:00 a. m.",86,113.48,23
11/12/2024,2,"02:00:00 a. m.",1,84.41,64
11/12/2024,5,"10:00:00 p. m.",31,57.32,166
11/12/2024,15,"02:00:00 a. m.",24,49.9,38
11/12/2024,1,"09:00:00 p. m.",21,46.86,1
11/12/2024,1,"03:00:00 p. m.",32,146.64,97
11/12/2024,2,"01:00:00 p. m.",76,76.37,0
11/12/2024,7,"06:00:00 p. m.",73,141.98,125
12/12/2024,10,"11:00:00 p. m.",68,101.24,3
12/12/2024,9,"08:00:00 p. m.",40,36.56,19
12/12/2024,8,"10:00:00 a. m.",78,43.36,38
12/12/2024,5,"11:00:00 p. m.",84,43.06,18
12/12/2024,8,"06:00:00 p. m.",47,49.09,26
12/12/2024,2,"10:00:00 p. m.",99,76.97,34
12/12/2024,4,"05:00:00 a. m.",100,118.09,98
12/12/2024,15,"03:00:00 p. m.",83,63.11,5
12/12/2024,13,"05:00:00 a. m.",54,78.01,188
13/12/2024,10,"08:00:00 p. m.",52,56.63,56
13/12/2024,12,"03:00:00 p. m.",36,74.27,41
13/12/2024,9,"02:00:00 a. m.",72,40.04,94
13/12/2024,4,"06:00:00 p. m.",25,57.71,29
13/12/2024,12,"05:00:00 a. m.",84,89.33,10
13/12/2024,2,"11:00:00 p. m.",73,70.14,70
13/12/2024,11,"10:00:00 a. m.",95,97.91,74
13/12/2024,6,"03:00:00 a. m.",35,115.79,15
13/12/2024,6,"11:00:00 a. m.",92,32.57,95
13/12/2024,15,"11:00:00 a. m.",27,65.01,10
13/12/2024,7,"03:00:00 p. m.",1,119.16,129
14/12/2024,10,"07:00:00 a. m.",15,41.26,23
14/12/2024,2,"10:00:00 p. m.",97,44.87,3
14/12/2024,8,"07:00:00 a. m.",54,37.54,44
14/12/2024,14,"10:00:00 p. m.",54,112.81,16
14/12/2024,5,"11:00:00 p. m.",66,55.97,116
14/12/2024,4,"04:00:00 a. m.",39,102.26,57
14/12/2024,1,"12:00:00 a. m.",92,122.48,141
14/12/2024,11,"08:00:00 a. m.",58,41.67,121
15/12/2024,5,"07:00:00 p. m.",16,86.81,123
15/12/2024,3,"08:00:00 a. m.",44,123.17,28
15/12/2024,11,"04:00:00 a. m.",42,98.02,29
15/12/2024,13,"04:00:00 a. m.",48,77.3,111
15/12/2024,11,"02:00:00 a. m.",31,100.23,56
15/12/2024,6,"01:00:00 p. m.",80,49.87,183
15/12/2024,15,"11:00:00 a. m.",87,77.87,64
15/12/2024,2,"12:00:00 p. m.",8,61.34,90
15/12/2024,10,"10:00:00 a. m.",72,108.97,61
15/12/2024,4,"02:00:00 a. m.",63,81.37,47
16/12/2024,1,"06:00:00 p. m.",30,52.03,48
16/12/2024,13,"05:00:00 a. m.",12,70.8,34
16/12/2024,7,"09:00:00 p. m.",27,40.41,193
16/12/2024,10,"06:00:00 a. m.",1,120.41,20
16/12/2024,5,"09:00:00 p. m.",35,148.52,23
16/12/2024,4,"06:00:00 a. m.",89,142.08,7
16/12/2024,13,"08:00:00 p. m.",46,71.42,68
16/12/2024,7,"09:00:00 p. m.",66,68.53,15
16/12/2024,12,"06:00:00 p. m.",4,59.04,23
16/12/2024,11,"06:00:00 p. m.",7,35.63,120
16/12/2024,15,"11:00:00 a. m.",49,117.75,81
16/12/2024,14,"07:00:00 a. m.",91,80.34,33
17/12/2024,7,"05:00:00 a. m.",63,111.33,25
17/12/2024,6,"01:00:00 p. m.",92,36.09,142
17/12/2024,11,"04:00:00 p. m.",54,67.78,89
17/12/2024,8,"02:00:00 p. m.",25,97.61,43
17/12/2024,13,"12:00:00 a. m.",48,139.35,3
17/12/2024,15,"09:00:00 a. m.",5,143.64,90
18/12/2024,12,"11:00:00 a. m.",42,121.88,38
18/12/2024,9,"06:00:00 p. m.",62,51.25,51
18/12/2024,1,"07:00:00 p. m.",41,86.39,178
18/12/2024,10,"05:00:00 a. m.",75,103.06,43
18/12/2024,5,"11:00:00 a. m.",40,42.18,115
18/12/2024,9,"09:00:00 p. m.",49,144.84,56
18/12/2024,8,"01:00:00 p. m.",10,45.7,35
18/12/2024,2,"02:00:00 a. m.",78,43.89,51
18/12/2024,10,"01:00:00 p. m.",20,53.72,89
18/12/2024,2,"12:00:00 p. m.",52,46.94,0
18/12/2024,12,"06:00:00 a. m.",86,118.43,48
19/12/2024,4,"07:00:00 a. m.",46,53.42,88
19/12/2024,11,"03:00:00 a. m.",40,115.72,40
19/12/2024,5,"02:00:00 a. m.",70,148.64,113
19/12/2024,7,"08:00:00 p. m.",9,57.43,16
19/12/2024,3,"04:00:00 a. m.",44,141.94,18
19/12/2024,13,"07:00:00 p. m.",25,54.35,174
19/12/2024,15,"07:00:00 a. m.",1,59.54,10
19/12/2024,11,"06:00:00 a. m.",64,39.92,103
19/12/2024,15,"09:00:00 p. m.",61,86.66,64
19/12/2024,3,"07:00:00 a. m.",35,122.93,42
19/12/2024,3,"04:00:00 p. m.",89,86.58,60
19/12/2024,7,"09:00:00 p. m.",77,36.77,43
20/12/2024,8,"12:00:00 p. m.",73,51.94,42
20/12/2024,12,"05:00:00 p. m.",6,78.66,38
20/12/2024,9,"06:00:00 a. m.",34,91.84,87
20/12/2024,14,"11:00:00 a. m.",46,47.72,13
20/12/2024,13,"03:00:00 p. m.",86,75.41,133
20/12/2024,14,"06:00:00 a. m.",89,101.3,10
20/12/2024,10,"12:00:00 p. m.",14,61.98,38
20/12/2024,12,"10:00:00 a. m.",33,69.48,37
20/12/2024,1,"01:00:00 p. m.",92,135.97,130
20/12/2024,2,"05:00:00 p. m.",58,49.37,5
20/12/2024,14,"12:00:00 p. m.",76,113.4,26
20/12/2024,8,"09:00:00 a. m.",46,83.78,44
20/12/2024,4,"05:00:00 a. m.",44,49.81,80
20/12/2024,1,"05:00:00 p. m.",76,86.16,28
20/12/2024,10,"12:00:00 a. m.",69,125.65,19
21/12/2024,9,"12:00:00 p. m.",31,40.38,8
21/12/2024,3,"09:00:00 p. m.",43,81.67,101
21/12/2024,2,"07:00:00 a. m.",12,114.5,20
21/12/2024,13,"06:00:00 p. m.",86,88.29,20
21/12/2024,1,"05:00:00 a. m.",67,102.4,20
21/12/2024,5,"05:00:00 p. m.",74,45.45,64
21/12/2024,13,"06:00:00 a. m.",45,72.87,154
21/12/2024,7,"01:00:00 a. m.",95,106.3,104
21/12/2024,4,"11:00:00 p. m.",38,126.36,2
22/12/2024,14,"12:00:00 p. m.",49,73.16,49
22/12/2024,6,"09:00:00 a. m.",76,106.28,141
22/12/2024,15,"11:00:00 a. m.",21,75.88,54
22/12/2024,8,"11:00:00 p. m.",61,53.18,48
22/12/2024,7,"03:00:00 a. m.",32,123.6,197
22/12/2024,10,"04:00:00 a. m.",100,100.4,8
22/12/2024,7,"10:00:00 a. m.",42,148.37,13
22/12/2024,14,"10:00:00 a. m.",8,92.78,1
22/12/2024,3,"01:00:00 a. m.",57,125.21,141
22/12/2024,11,"08:00:00 p. m.",60,77.97,96
22/12/2024,14,"12:00:00 p. m.",35,128.86,16
22/12/2024,9,"07:00:00 a. m.",59,114.95,76
22/12/2024,6,"12:00:00 a. m.",59,138.17,91
22/12/2024,6,"03:00:00 p. m.",98,137.2,124
22/12/2024,14,"08:00:00 p. m.",73,149.09,39
23/12/2024,3,"09:00:00 p. m.",17,81.54,89
23/12/2024,1,"01:00:00 a. m.",51,43.75,95
23/12/2024,1,"03:00:00 a. m.",26,81.91,182
23/12/2024,11,"05:00:00 a. m.",92,92.68,5
23/12/2024,9,"01:00:00 a. m.",18,134.76,93
23/12/2024,2,"01:00:00 a. m.",62,56.55,71
23/12/2024,13,"11:00:00 a. m.",72,106.78,80
23/12/2024,1,"11:00:00 p. m.",44,129.38,15
23/12/2024,15,"01:00:00 a. m.",74,75.32,86
23/12/2024,9,"05:00:00 p. m.",36,59.2,70
23/12/2024,13,"11:00:00 a. m.",1,37.22,167
23/12/2024,6,"11:00:00 p. m.",27,63.81,66
23/12/2024,7,"10:00:00 a. m.",12,38.94,17
23/12/2024,12,"05:00:00 a. m.",52,146.98,25
23/12/2024,9,"06:00:00 p. m.",71,109.87,83
23/12/2024,11,"03:00:00 p. m.",93,127.96,92
24/12/2024,1,"01:00:00 a. m.",69,72.15,48
24/12/2024,14,"04:00:00 a. m.",17,107,48
24/12/2024,12,"04:00:00 p. m.",53,63.16,14
24/12/2024,12,"03:00:00 a. m.",96,98.08,11
24/12/2024,12,"10:00:00 p. m.",31,134.07,16
24/12/2024,13,"02:00:00 a. m.",23,115.47,81
24/12/2024,12,"05:00:00 p. m.",92,48.08,49
24/12/2024,11,"05:00:00 p. m.",97,145.44,93
24/12/2024,15,"10:00:00 p. m.",73,122.44,15
24/12/2024,1,"02:00:00 a. m.",92,55.34,186
24/12/2024,4,"12:00:00 a. m.",12,37.18,22
24/12/2024,7,"08:00:00 p. m.",85,80.49,127
25/12/2024,13,"08:00:00 a. m.",14,71,189
25/12/2024,11,"08:00:00 p. m.",91,135.67,43
25/12/2024,4,"12:00:00 a. m.",87,107.75,29
25/12/2024,1,"01:00:00 p. m.",4,144.21,55
25/12/2024,6,"05:00:00 p. m.",31,34.33,22
25/12/2024,5,"07:00:00 p. m.",23,71.01,185
25/12/2024,1,"07:00:00 a. m.",100,128.25,142
25/12/2024,14,"02:00:00 a. m.",81,52.52,29
25/12/2024,3,"03:00:00 p. m.",5,77.17,132
26/12/2024,7,"06:00:00 a. m.",86,123.21,12
26/12/2024,9,"08:00:00 a. m.",72,70.95,30
26/12/2024,9,"11:00:00 a. m.",85,31.97,6
26/12/2024,1,"02:00:00 p. m.",41,88.24,59
26/12/2024,2,"01:00:00 a. m.",38,146.87,33
26/12/2024,7,"01:00:00 p. m.",24,52.97,106
26/12/2024,8,"11:00:00 a. m.",66,101.99,45
26/12/2024,12,"01:00:00 p. m.",51,139.7,21
26/12/2024,15,"07:00:00 p. m.",21,146.47,5
27/12/2024,15,"03:00:00 a. m.",8,50.31,7
27/12/2024,6,"09:00:00 p. m.",66,63.65,9
27/12/2024,9,"11:00:00 p. m.",30,36.65,72
27/12/2024,8,"01:00:00 a. m.",55,77.72,19
27/12/2024,8,"09:00:00 p. m.",20,50.66,41
27/12/2024,2,"01:00:00 a. m.",53,92.07,7
27/12/2024,1,"01:00:00 a. m.",46,50.27,101
27/12/2024,15,"02:00:00 p. m.",60,41.2,71
27/12/2024,6,"01:00:00 a. m.",83,130.46,92
27/12/2024,13,"02:00:00 p. m.",14,87.66,106
28/12/2024,5,"03:00:00 a. m.",30,110.06,184
28/12/2024,3,"07:00:00 a. m.",6,56.98,32
28/12/2024,11,"12:00:00 a. m.",5,51.49,8
28/12/2024,13,"07:00:00 p. m.",94,89.96,102
28/12/2024,3,"03:00:00 a. m.",2,68.66,13
28/12/2024,9,"02:00:00 p. m.",88,104.67,23
28/12/2024,10,"07:00:00 a. m.",40,125.35,28
28/12/2024,5,"06:00:00 a. m.",73,111.41,62
28/12/2024,10,"11:00:00 a. m.",8,91.71,65
28/12/2024,13,"03:00:00 a. m.",64,83.82,93
29/12/2024,1,"11:00:00 p. m.",41,131.37,148
29/12/2024,8,"04:00:00 a. m.",36,107.04,9
29/12/2024,12,"04:00:00 p. m.",53,44.55,13
29/12/2024,2,"03:00:00 p. m.",7,51.88,7
30/12/2024,6,"01:00:00 a. m.",61,128.26,5
30/12/2024,12,"11:00:00 p. m.",79,84.03,8
30/12/2024,14,"05:00:00 a. m.",54,48.98,14
30/12/2024,7,"01:00:00 a. m.",71,93.94,5
30/12/2024,11,"02:00:00 p. m.",54,102,147
30/12/2024,5,"11:00:00 a. m.",43,127.5,198
30/12/2024,1,"09:00:00 p. m.",82,96.11,51
30/12/2024,10,"08:00:00 p. m.",26,85.74,53
30/12/2024,12,"08:00:00 a. m.",38,133.55,39
30/12/2024,13,"08:00:00 p. m.",68,113.81,49
31/12/2024,8,"05:00:00 a. m.",4,38.42,50
31/12/2024,4,"01:00:00 p. m.",6,143.67,35
31/12/2024,4,"10:00:00 p. m.",55,101.26,97
31/12/2024,9,"04:00:00 p. m.",8,61.28,26
31/12/2024,10,"10:00:00 a. m.",92,127.62,78
31/12/2024,5,"06:00:00 a. m.",100,116.26,57
31/12/2024,7,"11:00:00 p. m.",38,76.28,165
31/12/2024,10,"10:00:00 p. m.",19,114.62,96
01/01/2025,9,"09:00:00 a. m.",88,53.66,87
01/01/2025,5,"01:00:00 p. m.",51,148.05,29
01/01/2025,10,"07:00:00 p. m.",96,97.12,73
01/01/2025,11,"10:00:00 a. m.",70,140.86,105
01/01/2025,1,"12:00:00 a. m.",91,30.58,147
01/01/2025,12,"11:00:00 a. m.",99,126.88,30
01/01/2025,2,"11:00:00 a. m.",53,78.52,85
01/01/2025,9,"02:00:00 a. m.",8,57.37,67
01/01/2025,8,"03:00:00 a. m.",90,84.28,25
02/01/2025,13,"03:00:00 a. m.",3,111,176
02/01/2025,15,"07:00:00 p. m.",95,53.71,70
02/01/2025,13,"02:00:00 p. m.",51,56.51,91
02/01/2025,3,"02:00:00 a. m.",67,42.17,60
02/01/2025,8,"12:00:00 a. m.",73,95.44,43
02/01/2025,2,"04:00:00 p. m.",8,64.7,61
02/01/2025,6,"09:00:00 p. m.",52,120.74,171
02/01/2025,8,"07:00:00 p. m.",38,94.94,32
02/01/2025,4,"04:00:00 a. m.",33,69.13,65
03/01/2025,11,"09:00:00 a. m.",62,148.36,132
03/01/2025,2,"11:00:00 a. m.",51,124.66,47
03/01/2025,6,"04:00:00 p. m.",85,121.28,1
03/01/2025,5,"11:00:00 a. m.",77,68.47,124
03/01/2025,7,"07:00:00 a. m.",27,30.04,62
03/01/2025,1,"09:00:00 p. m.",48,71.35,26
03/01/2025,4,"05:00:00 a. m.",21,37.91,94
03/01/2025,13,"03:00:00 p. m.",85,30.6,185
03/01/2025,11,"10:00:00 p. m.",72,74.74,65
03/01/2025,10,"02:00:00 a. m.",71,144.59,64
03/01/2025,10,"11:00:00 a. m.",18,123.42,58
03/01/2025,8,"10:00:00 p. m.",52,42.73,2
03/01/2025,6,"01:00:00 p. m.",3,88.1,29
03/01/2025,1,"07:00:00 p. m.",70,73.92,31
04/01/2025,5,"08:00:00 p. m.",97,89.02,160
04/01/2025,6,"09:00:00 p. m.",47,143.55,184
04/01/2025,11,"06:00:00 a. m.",90,51.13,106
04/01/2025,4,"02:00:00 p. m.",41,89.98,46
04/01/2025,7,"07:00:00 a. m.",76,81.3,133
04/01/2025,11,"08:00:00 p. m.",76,124.34,16
04/01/2025,8,"08:00:00 p. m.",39,133.54,36
04/01/2025,1,"04:00:00 a. m.",20,119.59,92
04/01/2025,14,"06:00:00 a. m.",58,119.69,22
04/01/2025,5,"11:00:00 p. m.",13,57.31,120
04/01/2025,5,"12:00:00 p. m.",66,69.75,108
04/01/2025,7,"01:00:00 a. m.",64,40.19,52
04/01/2025,2,"09:00:00 a. m.",97,109.47,26
04/01/2025,13,"03:00:00 p. m.",45,101.22,76
05/01/2025,15,"02:00:00 p. m.",93,84.53,8
05/01/2025,7,"05:00:00 a. m.",67,76.23,137
05/01/2025,4,"09:00:00 a. m.",44,107.43,42
05/01/2025,3,"10:00:00 a. m.",15,66.76,26
05/01/2025,15,"09:00:00 a. m.",97,47.6,4
05/01/2025,2,"03:00:00 a. m.",76,56.21,29
05/01/2025,1,"11:00:00 a. m.",37,49.78,133
06/01/2025,6,"08:00:00 a. m.",20,67.48,111
06/01/2025,1,"12:00:00 a. m.",37,68.71,25
06/01/2025,8,"11:00:00 p. m.",24,128.62,8
06/01/2025,14,"02:00:00 p. m.",75,51.29,22
06/01/2025,8,"03:00:00 p. m.",76,120.32,34
06/01/2025,7,"12:00:00 a. m.",38,38.47,171
06/01/2025,14,"04:00:00 p. m.",78,118.56,24
07/01/2025,14,"06:00:00 a. m.",92,134.32,8
07/01/2025,6,"03:00:00 a. m.",16,93.78,40
07/01/2025,10,"11:00:00 a. m.",24,118.47,50
07/01/2025,7,"07:00:00 a. m.",4,131.59,22
07/01/2025,2,"01:00:00 a. m.",51,92.87,78
07/01/2025,1,"01:00:00 a. m.",29,65.24,198
07/01/2025,13,"03:00:00 a. m.",54,142.48,102
07/01/2025,12,"02:00:00 a. m.",5,55.96,46
07/01/2025,2,"07:00:00 p. m.",27,50.64,8
07/01/2025,9,"12:00:00 a. m.",19,30.27,71
07/01/2025,6,"05:00:00 a. m.",92,38.58,97
07/01/2025,12,"09:00:00 a. m.",3,122.47,10
08/01/2025,8,"08:00:00 a. m.",94,104.93,33
08/01/2025,6,"02:00:00 p. m.",24,69.13,108
08/01/2025,9,"11:00:00 a. m.",52,146.6,33
08/01/2025,1,"11:00:00 p. m.",48,119.2,116
08/01/2025,3,"01:00:00 p. m.",76,64.43,62
08/01/2025,10,"03:00:00 a. m.",21,147.28,78
08/01/2025,8,"05:00:00 a. m.",30,57.44,27
08/01/2025,13,"10:00:00 p. m.",61,140.19,4
09/01/2025,8,"01:00:00 p. m.",98,103.76,38
09/01/2025,9,"09:00:00 a. m.",80,107.44,44
09/01/2025,1,"12:00:00 a. m.",78,51.8,166
09/01/2025,5,"07:00:00 a. m.",92,58.7,73
09/01/2025,12,"11:00:00 a. m.",54,148.04,9
10/01/2025,8,"01:00:00 a. m.",43,134.57,10
10/01/2025,3,"02:00:00 p. m.",49,148.9,38
10/01/2025,10,"02:00:00 p. m.",47,64.08,19
10/01/2025,11,"05:00:00 a. m.",44,38.31,76
10/01/2025,7,"10:00:00 a. m.",65,100.2,46
10/01/2025,9,"11:00:00 a. m.",62,119.33,32
10/01/2025,3,"07:00:00 a. m.",93,75.37,56
10/01/2025,12,"10:00:00 a. m.",10,33.79,39
10/01/2025,8,"04:00:00 p. m.",16,61.75,5
10/01/2025,6,"04:00:00 p. m.",67,98.02,36
11/01/2025,5,"01:00:00 a. m.",45,135.6,101
11/01/2025,7,"01:00:00 p. m.",99,102.13,41
11/01/2025,2,"02:00:00 p. m.",9,56.02,68
12/01/2025,15,"11:00:00 p. m.",35,102.33,22
12/01/2025,6,"08:00:00 p. m.",68,37.6,145
12/01/2025,4,"01:00:00 a. m.",97,141.44,38
12/01/2025,3,"11:00:00 p. m.",6,80.78,65
12/01/2025,4,"05:00:00 p. m.",21,140.12,41
12/01/2025,4,"12:00:00 a. m.",70,40.22,94
12/01/2025,3,"12:00:00 p. m.",35,55.52,85
12/01/2025,13,"07:00:00 a. m.",34,124.1,76
12/01/2025,11,"06:00:00 a. m.",70,45.37,19
13/01/2025,10,"06:00:00 p. m.",4,111.35,15
13/01/2025,11,"03:00:00 p. m.",62,76.84,72
13/01/2025,14,"01:00:00 a. m.",83,73.44,50
13/01/2025,9,"08:00:00 p. m.",69,46.19,66
13/01/2025,7,"05:00:00 a. m.",9,52.05,43
13/01/2025,2,"03:00:00 a. m.",97,147.18,24
13/01/2025,5,"08:00:00 p. m.",65,43.28,86
13/01/2025,2,"08:00:00 a. m.",81,74.8,4
13/01/2025,4,"08:00:00 a. m.",60,96.93,16
13/01/2025,15,"01:00:00 a. m.",62,131.9,82
13/01/2025,10,"01:00:00 a. m.",46,73.94,17
13/01/2025,2,"01:00:00 p. m.",64,132.79,37
13/01/2025,4,"12:00:00 a. m.",37,102.69,82
13/01/2025,10,"03:00:00 p. m.",95,112.23,57
13/01/2025,5,"11:00:00 a. m.",99,117.55,176
13/01/2025,6,"10:00:00 p. m.",18,139.8,147
13/01/2025,15,"01:00:00 p. m.",39,40.48,66
14/01/2025,3,"05:00:00 a. m.",99,49.39,90
14/01/2025,10,"07:00:00 a. m.",3,85.84,72
14/01/2025,8,"09:00:00 p. m.",77,144.69,13
14/01/2025,15,"01:00:00 p. m.",50,68.56,32
14/01/2025,15,"10:00:00 a. m.",82,40.68,12
14/01/2025,10,"11:00:00 p. m.",30,145.37,72
14/01/2025,6,"01:00:00 p. m.",56,130.14,92
14/01/2025,1,"04:00:00 p. m.",25,90.48,32
14/01/2025,3,"01:00:00 a. m.",93,149.93,81
14/01/2025,15,"11:00:00 p. m.",58,41.51,93
14/01/2025,3,"11:00:00 p. m.",97,141.22,50
14/01/2025,7,"02:00:00 p. m.",66,83.62,18
15/01/2025,2,"04:00:00 a. m.",59,49.84,11
15/01/2025,9,"02:00:00 p. m.",52,106.87,90
15/01/2025,4,"11:00:00 a. m.",70,138.8,12
15/01/2025,11,"03:00:00 a. m.",91,115.83,137
15/01/2025,4,"06:00:00 p. m.",27,48.02,70
15/01/2025,12,"12:00:00 p. m.",28,58.56,42
15/01/2025,4,"11:00:00 p. m.",39,123.47,71
15/01/2025,8,"01:00:00 a. m.",42,143.47,9
15/01/2025,12,"01:00:00 p. m.",76,91.35,36
15/01/2025,6,"10:00:00 p. m.",80,119.08,16
15/01/2025,14,"05:00:00 p. m.",4,48.89,32
15/01/2025,2,"11:00:00 a. m.",25,72.98,17
15/01/2025,6,"05:00:00 p. m.",17,100.88,52
15/01/2025,15,"06:00:00 p. m.",49,88.93,42
15/01/2025,12,"09:00:00 a. m.",46,54.73,18
16/01/2025,15,"05:00:00 a. m.",36,140.63,80
16/01/2025,13,"11:00:00 a. m.",55,53.27,197
16/01/2025,10,"12:00:00 p. m.",64,109.17,62
16/01/2025,13,"10:00:00 p. m.",100,33.72,91
16/01/2025,11,"07:00:00 p. m.",20,142.89,28
16/01/2025,6,"05:00:00 p. m.",5,93.7,103
16/01/2025,7,"07:00:00 p. m.",97,126.97,118
17/01/2025,14,"09:00:00 a. m.",62,121.79,18
17/01/2025,7,"04:00:00 a. m.",75,86.89,1
17/01/2025,9,"06:00:00 a. m.",10,79.43,58
17/01/2025,5,"06:00:00 a. m.",79,91.01,149
17/01/2025,10,"09:00:00 p. m.",77,113.73,59
17/01/2025,11,"09:00:00 a. m.",90,46.25,102
17/01/2025,8,"02:00:00 p. m.",66,146.98,47
17/01/2025,5,"04:00:00 p. m.",65,71.11,151
17/01/2025,5,"09:00:00 a. m.",19,92.27,15
18/01/2025,7,"12:00:00 p. m.",75,139.92,130
18/01/2025,9,"07:00:00 p. m.",52,40.39,8
18/01/2025,13,"03:00:00 a. m.",15,89.57,114
18/01/2025,13,"05:00:00 a. m.",82,89.75,2
18/01/2025,15,"07:00:00 p. m.",23,89.46,86
18/01/2025,7,"03:00:00 p. m.",54,30.55,64
18/01/2025,15,"10:00:00 p. m.",20,96.79,64
18/01/2025,3,"07:00:00 p. m.",27,99.49,96
18/01/2025,15,"02:00:00 a. m.",35,78.95,92
19/01/2025,11,"01:00:00 p. m.",99,74.53,45
19/01/2025,11,"12:00:00 p. m.",81,44.4,135
19/01/2025,13,"12:00:00 a. m.",65,120.66,158
19/01/2025,6,"10:00:00 a. m.",19,57.52,149
19/01/2025,8,"02:00:00 a. m.",13,102.52,5
19/01/2025,10,"06:00:00 a. m.",31,40.29,51
19/01/2025,8,"01:00:00 a. m.",92,72.68,31
19/01/2025,9,"12:00:00 p. m.",64,47.01,66
